window_start,window_time
8404,2020-08-15 17:17:00
8410,2020-08-15 18:17:00
8416,2020-08-15 19:17:00
8422,2020-08-15 20:17:00
8428,2020-08-15 21:17:00
8434,2020-08-15 22:17:00
8440,2020-08-15 23:17:00
8446,2020-08-16 00:17:00
8452,2020-08-16 01:17:00
8458,2020-08-16 02:17:00
8464,2020-08-16 03:17:00
8470,2020-08-16 04:17:00
8476,2020-08-16 05:17:00
8482,2020-08-16 06:17:00
8488,2020-08-16 07:17:00
8494,2020-08-16 08:17:00
8500,2020-08-16 09:17:00
8506,2020-08-16 10:17:00
8512,2020-08-16 11:17:00
8518,2020-08-16 12:17:00
8524,2020-08-16 13:17:00
8530,2020-08-16 14:17:00
8536,2020-08-16 15:17:00
8542,2020-08-16 16:17:00
8548,2020-08-16 17:17:00
8554,2020-08-16 18:17:00
8560,2020-08-16 19:17:00
8566,2020-08-16 20:17:00
8572,2020-08-16 21:17:00
8578,2020-08-16 22:17:00
8584,2020-08-16 23:17:00
8590,2020-08-17 00:17:00
8596,2020-08-17 01:17:00
8602,2020-08-17 02:17:00
8608,2020-08-17 03:17:00
8614,2020-08-17 04:17:00
8620,2020-08-17 05:17:00
8626,2020-08-17 06:17:00
8632,2020-08-17 07:17:00
8638,2020-08-17 08:17:00
8644,2020-08-17 09:17:00
8650,2020-08-17 10:17:00
8656,2020-08-17 11:17:00
8662,2020-08-17 12:17:00
8668,2020-08-17 13:17:00
8674,2020-08-17 14:17:00
8680,2020-08-17 15:17:00
8686,2020-08-17 16:17:00
8692,2020-08-17 17:17:00
8698,2020-08-17 18:17:00
8704,2020-08-17 19:17:00
8710,2020-08-17 20:17:00
8716,2020-08-17 21:17:00
8722,2020-08-17 22:17:00
8728,2020-08-17 23:17:00
8734,2020-08-18 00:17:00
8740,2020-08-18 01:17:00
8746,2020-08-18 02:17:00
8752,2020-08-18 03:17:00
8758,2020-08-18 04:17:00
8764,2020-08-18 05:17:00
8770,2020-08-18 06:17:00
8776,2020-08-18 07:17:00
8782,2020-08-18 08:17:00
8788,2020-08-18 09:17:00
8794,2020-08-18 10:17:00
8800,2020-08-18 11:17:00
8806,2020-08-18 12:17:00
8812,2020-08-18 13:17:00
8818,2020-08-18 14:17:00
8824,2020-08-18 15:17:00
8830,2020-08-18 16:17:00
8836,2020-08-18 17:17:00
8842,2020-08-18 18:17:00
8848,2020-08-18 19:17:00
8854,2020-08-18 20:17:00
8860,2020-08-18 21:17:00
8866,2020-08-18 22:17:00
8872,2020-08-18 23:17:00
8878,2020-08-19 00:17:00
8884,2020-08-19 01:17:00
8890,2020-08-19 02:17:00
8896,2020-08-19 03:17:00
8902,2020-08-19 04:17:00
8908,2020-08-19 05:17:00
8914,2020-08-19 06:17:00
8920,2020-08-19 07:17:00
8926,2020-08-19 08:17:00
8932,2020-08-19 09:17:00
8938,2020-08-19 10:17:00
8944,2020-08-19 11:17:00
8950,2020-08-19 12:17:00
8956,2020-08-19 13:17:00
8962,2020-08-19 14:17:00
8968,2020-08-19 15:17:00
8974,2020-08-19 16:17:00
8980,2020-08-19 17:17:00
8986,2020-08-19 18:17:00
8992,2020-08-19 19:17:00
8998,2020-08-19 20:17:00
9004,2020-08-19 21:17:00
9010,2020-08-19 22:17:00
9016,2020-08-19 23:17:00
9022,2020-08-20 00:17:00
9028,2020-08-20 01:17:00
9034,2020-08-20 02:17:00
9040,2020-08-20 03:17:00
9046,2020-08-20 04:17:00
9052,2020-08-20 05:17:00
9058,2020-08-20 06:17:00
9064,2020-08-20 07:17:00
9070,2020-08-20 08:17:00
9076,2020-08-20 09:17:00
9082,2020-08-20 10:17:00
9088,2020-08-20 11:17:00
9094,2020-08-20 12:17:00
9100,2020-08-20 13:17:00
9106,2020-08-20 14:17:00
9112,2020-08-20 15:17:00
9118,2020-08-20 16:17:00
9124,2020-08-20 17:17:00
9130,2020-08-20 18:17:00
9136,2020-08-20 19:17:00
9142,2020-08-20 20:17:00
9148,2020-08-20 21:17:00
9154,2020-08-20 22:17:00
9160,2020-08-20 23:17:00
