window_start,window_time
3298,2015-06-23 16:27:01
3304,2015-06-23 17:27:01
3310,2015-06-23 18:27:01
3316,2015-06-23 19:27:01
3322,2015-06-23 20:27:01
3328,2015-06-23 21:27:01
3334,2015-06-23 22:27:01
3340,2015-06-23 23:27:01
3346,2015-06-24 00:27:01
3352,2015-06-24 01:27:01
3358,2015-06-24 02:27:01
3364,2015-06-24 03:27:01
3370,2015-06-24 04:27:01
3376,2015-06-24 05:27:01
3382,2015-06-24 06:27:01
3388,2015-06-24 07:27:01
3394,2015-06-24 08:27:01
3400,2015-06-24 09:27:01
3406,2015-06-24 10:27:01
3412,2015-06-24 11:27:01
3418,2015-06-24 12:27:01
3424,2015-06-24 13:27:01
3430,2015-06-24 14:27:01
3436,2015-06-24 15:27:01
3442,2015-06-24 16:27:01
3448,2015-06-24 17:27:01
3454,2015-06-24 18:27:01
3460,2015-06-24 19:27:01
3466,2015-06-24 20:27:01
3472,2015-06-24 21:27:01
3478,2015-06-24 22:27:01
3484,2015-06-24 23:27:01
3490,2015-06-25 00:27:01
3496,2015-06-25 01:27:01
3502,2015-06-25 02:27:01
3508,2015-06-25 03:27:01
3514,2015-06-25 04:27:01
3520,2015-06-25 05:27:01
3526,2015-06-25 06:27:01
3532,2015-06-25 07:27:01
3538,2015-06-25 08:27:01
3544,2015-06-25 09:27:01
3550,2015-06-25 10:27:01
3556,2015-06-25 11:27:01
3562,2015-06-25 12:27:01
3568,2015-06-25 13:27:01
3574,2015-06-25 14:27:01
3580,2015-06-25 15:27:01
3586,2015-06-25 16:27:01
3592,2015-06-25 17:27:01
3598,2015-06-25 18:27:01
3604,2015-06-25 19:27:01
3610,2015-06-25 20:27:01
3616,2015-06-25 21:27:01
3622,2015-06-25 22:27:01
3628,2015-06-25 23:27:01
3634,2015-06-26 00:27:01
3640,2015-06-26 01:27:01
3646,2015-06-26 02:27:01
3652,2015-06-26 03:27:01
3658,2015-06-26 04:27:01
3664,2015-06-26 05:27:01
3670,2015-06-26 06:27:01
3676,2015-06-26 07:27:01
3682,2015-06-26 08:27:01
3688,2015-06-26 09:27:01
3694,2015-06-26 10:27:01
3700,2015-06-26 11:27:01
3706,2015-06-26 12:27:01
3712,2015-06-26 13:27:01
3718,2015-06-26 14:27:01
3724,2015-06-26 15:27:01
3730,2015-06-26 16:27:01
3736,2015-06-26 17:27:01
3742,2015-06-26 18:27:01
3748,2015-06-26 19:27:01
3754,2015-06-26 20:27:01
3760,2015-06-26 21:27:01
3766,2015-06-26 22:27:01
3772,2015-06-26 23:27:01
3778,2015-06-27 00:27:01
3784,2015-06-27 01:27:01
3790,2015-06-27 02:27:01
3796,2015-06-27 03:27:01
3802,2015-06-27 04:27:01
3808,2015-06-27 05:27:01
3814,2015-06-27 06:27:01
3820,2015-06-27 07:27:01
3826,2015-06-27 08:27:01
3832,2015-06-27 09:27:01
3838,2015-06-27 10:27:01
3844,2015-06-27 11:27:01
3850,2015-06-27 12:27:01
3856,2015-06-27 13:27:01
3862,2015-06-27 14:27:01
3868,2015-06-27 15:27:01
3874,2015-06-27 16:27:01
3880,2015-06-27 17:27:01
3886,2015-06-27 18:27:01
3892,2015-06-27 19:27:01
3898,2015-06-27 20:27:01
3904,2015-06-27 21:27:01
3910,2015-06-27 22:27:01
3916,2015-06-27 23:27:01
3922,2015-06-28 00:27:01
3928,2015-06-28 01:27:01
3934,2015-06-28 02:27:01
3940,2015-06-28 03:27:01
3946,2015-06-28 04:27:01
3952,2015-06-28 05:27:01
3958,2015-06-28 06:27:01
3964,2015-06-28 07:27:01
3970,2015-06-28 08:27:01
3976,2015-06-28 09:27:01
3982,2015-06-28 10:27:01
3988,2015-06-28 11:27:01
3994,2015-06-28 12:27:01
4000,2015-06-28 13:27:01
4006,2015-06-28 14:27:01
4012,2015-06-28 15:27:01
4018,2015-06-28 16:27:01
4024,2015-06-28 17:27:01
4030,2015-06-28 18:27:01
4036,2015-06-28 19:27:01
4042,2015-06-28 20:27:01
4048,2015-06-28 21:27:01
4054,2015-06-28 22:27:01
4060,2015-06-28 23:27:01
4066,2015-06-29 00:27:01
4072,2015-06-29 01:27:01
4078,2015-06-29 02:27:01
4084,2015-06-29 03:27:01
4090,2015-06-29 04:27:01
4096,2015-06-29 05:27:01
4102,2015-06-29 06:27:01
4108,2015-06-29 07:27:01
4114,2015-06-29 08:27:01
4120,2015-06-29 09:27:01
4126,2015-06-29 10:27:01
4132,2015-06-29 11:27:01
4138,2015-06-29 12:27:01
4144,2015-06-29 13:27:01
4150,2015-06-29 14:27:01
4156,2015-06-29 15:27:01
4162,2015-06-29 16:27:01
4168,2015-06-29 17:27:01
4174,2015-06-29 18:27:01
4180,2015-06-29 19:27:01
4186,2015-06-29 20:27:01
4192,2015-06-29 21:27:01
4198,2015-06-29 22:27:01
4204,2015-06-29 23:27:01
4210,2015-06-30 00:27:01
4216,2015-06-30 01:27:01
4222,2015-06-30 02:27:01
4228,2015-06-30 03:27:01
4234,2015-06-30 04:27:01
4240,2015-06-30 05:27:01
4246,2015-06-30 06:27:01
4252,2015-06-30 07:27:01
4258,2015-06-30 08:27:01
4264,2015-06-30 09:27:01
4270,2015-06-30 10:27:01
4276,2015-06-30 11:27:01
4282,2015-06-30 12:27:01
4288,2015-06-30 13:27:01
4294,2015-06-30 14:27:01
4300,2015-06-30 15:27:01
4306,2015-06-30 16:27:01
4312,2015-06-30 17:27:01
4318,2015-06-30 18:27:01
4324,2015-06-30 19:27:01
4330,2015-06-30 20:27:01
4336,2015-06-30 21:27:01
4342,2015-06-30 22:27:01
4348,2015-06-30 23:27:01
4354,2015-07-01 00:27:01
4360,2015-07-01 01:27:01
4366,2015-07-01 02:27:01
4372,2015-07-01 03:27:01
4378,2015-07-01 04:27:01
4384,2015-07-01 05:27:01
4390,2015-07-01 06:27:01
4396,2015-07-01 07:27:01
4402,2015-07-01 08:27:01
4408,2015-07-01 09:27:01
4414,2015-07-01 10:27:01
4420,2015-07-01 11:27:01
4426,2015-07-01 12:27:01
4432,2015-07-01 13:27:01
4438,2015-07-01 14:27:01
4444,2015-07-01 15:27:01
4450,2015-07-01 16:27:01
4456,2015-07-01 17:27:01
4462,2015-07-01 18:27:01
4468,2015-07-01 19:27:01
4474,2015-07-01 20:27:01
4480,2015-07-01 21:27:01
4486,2015-07-01 22:27:01
4492,2015-07-01 23:27:01
4498,2015-07-02 00:27:01
4504,2015-07-02 01:27:01
4510,2015-07-02 02:27:01
4516,2015-07-02 03:27:01
